customer_id,total_product_A,total_product_B,total_purchases
C077041,8,17,4
C077042,7,0,1
C077043,4,24,5
C077044,1,0,1
C077045,7,6,2
C077046,6,16,6
C077047,14,9,4
C077048,2,0,1
C077049,3,17,5
C077050,16,0,3
C077051,5,0,2
C077052,14,1,4
C077053,21,6,6
C077054,2,12,3
C077055,11,13,4
C077056,2,19,6
C077057,4,25,5
C077058,6,20,5
C077059,8,8,5
C077060,16,0,3
C077061,16,5,5
C077062,5,21,5
C077063,11,0,2
C077064,4,8,3
C077065,10,5,3
C077066,0,8,1
C077067,8,0,1
C077068,19,13,6
C077069,6,6,2
C077070,10,14,4
C077071,13,8,4
C077072,17,8,6
C077073,10,8,4
C077074,9,13,6
C077075,22,0,5
C077076,0,19,5
C077077,6,3,3
C077078,3,12,3
C077079,0,9,4
C077080,16,4,4
C077081,10,0,4
C077082,17,0,4
C077083,9,20,6
C077084,5,0,1
C077085,3,26,5
C077086,0,20,3
C077087,8,4,3
C077088,15,5,3
C077089,8,11,4
C077090,9,25,6
C077091,9,0,2
C077092,7,19,6
C077093,0,7,1
C077094,23,18,6
C077095,17,16,6
C077096,0,13,2
C077097,0,7,1
C077098,4,30,6
C077099,5,7,3
C077100,10,7,4
C077101,13,13,5
C077102,0,2,1
C077103,23,8,5
C077104,0,14,2
C077105,3,2,2
C077106,5,0,1
C077107,0,1,1
C077108,1,0,1
C077109,7,1,2
C077110,0,19,5
C077111,16,7,6
C077112,9,11,6
C077113,17,13,5
C077114,5,0,1
C077115,7,10,4
C077116,13,22,6
C077117,0,18,3
C077118,0,4,1
C077119,22,0,4
C077120,7,19,6
C077121,2,7,2
C077122,13,4,6
C077123,7,6,2
C077124,9,5,5
C077125,6,12,5
C077126,9,12,5
C077127,3,17,5
C077128,18,16,6
C077129,0,20,4
C077130,7,10,5
C077131,2,22,5
C077132,3,0,1
C077133,6,0,1
C077134,20,2,6
C077135,2,11,4
C077136,19,6,6
C077137,9,13,5
C077138,3,0,1
C077139,14,5,4
C077140,8,16,5
C077141,2,4,3
C077142,20,1,5
C077143,8,5,3
C077144,17,6,5
C077145,0,2,1
C077146,8,4,3
C077147,7,7,4
C077148,11,5,5
C077149,14,6,3
C077150,8,3,3
C077151,15,0,2
C077152,4,6,4
C077153,15,17,6
C077154,9,15,4
C077155,13,10,4
C077156,2,0,2
C077157,19,2,5
C077158,7,19,5
C077159,13,8,3
C077160,12,14,6
C077161,0,14,2
C077162,23,8,5
C077163,0,13,4
C077164,8,12,5
C077165,8,1,2
C077166,0,7,1
C077167,3,13,4
C077168,10,21,5
C077169,0,3,1
C077170,10,4,5
C077171,1,12,3
C077172,9,0,3
C077173,0,24,5
C077174,6,8,3
C077175,13,3,5
C077176,9,22,6
C077177,3,12,3
C077178,8,23,6
C077179,10,10,5
C077180,8,18,4
C077181,7,0,1
C077182,9,1,3
C077183,6,16,5
C077184,0,8,1
C077185,11,12,5
C077186,8,0,1
C077187,25,2,5
C077188,18,13,6
C077189,3,9,5
C077190,7,3,2
C077191,6,6,3
C077192,9,7,4
C077193,23,10,5
C077194,8,16,4
C077195,12,0,3
C077196,11,0,2
C077197,12,2,4
C077198,4,12,4
C077199,13,9,5
C077200,7,4,3
C077201,8,8,5
C077202,13,0,2
C077203,3,1,2
C077204,15,15,6
C077205,19,10,6
C077206,12,8,6
C077207,7,4,4
C077208,7,15,6
C077209,4,14,4
C077210,0,2,1
C077211,13,12,6
C077212,8,11,5
C077213,1,13,3
C077214,4,1,2
C077215,27,2,5
C077216,4,13,4
C077217,13,13,6
C077218,3,4,3
C077219,9,9,4
C077220,8,0,2
C077221,17,4,5
C077222,6,3,2
C077223,23,0,4
C077224,0,16,4
C077225,8,20,6
C077226,8,5,3
C077227,19,11,6
C077228,0,6,1
C077229,0,17,3
C077230,9,6,3
C077231,0,5,1
C077232,5,18,5
C077233,0,22,4
C077234,9,6,5
C077235,1,0,1
C077236,2,16,4
C077237,10,8,5
C077238,0,5,1
C077239,5,6,2
C077240,0,9,4
C077241,3,31,6
C077242,0,6,1
C077243,8,27,6
C077244,4,7,3
C077245,8,0,1
C077246,13,11,6
C077247,7,27,6
C077248,8,0,2
C077249,20,1,4
C077250,8,12,3
C077251,0,21,4
C077252,15,17,6
C077253,2,3,2
C077254,12,3,4
C077255,3,0,1
C077256,0,2,1
C077257,11,12,6
C077258,7,15,4
C077259,0,13,2
C077260,0,27,4
C077261,4,11,3
C077262,2,7,2
C077263,4,8,2
C077264,0,4,1
C077265,23,0,6
C077266,14,11,5
C077267,12,4,4
C077268,15,6,5
C077269,0,4,1
C077270,6,14,6
C077271,16,16,6
C077272,2,6,3
C077273,0,6,1
C077274,5,10,4
C077275,0,3,2
C077276,0,13,3
C077277,20,2,5
C077278,8,15,4
C077279,13,8,5
C077280,6,12,4
C077281,7,0,1
C077282,8,2,2
C077283,0,2,1
C077284,8,14,5
C077285,6,4,3
C077286,4,25,5
C077287,10,16,6
C077288,2,0,1
C077289,0,6,2
C077290,3,7,2
C077291,8,3,2
C077292,16,5,6
C077293,0,8,2
C077294,0,11,2
C077295,9,13,4
C077296,5,12,4
C077297,15,12,6
C077298,3,29,6
C077299,12,0,3
C077300,8,0,1
C077301,5,15,4
C077302,5,8,2
C077303,0,6,2
C077304,0,1,1
C077305,7,7,3
C077306,11,8,5
C077307,6,5,2
C077308,9,4,4
C077309,1,3,3
C077310,0,6,1
C077311,12,13,4
C077312,12,14,5
C077313,5,25,6
C077314,7,6,3
C077315,17,10,6
C077316,8,17,5
C077317,16,2,4
C077318,0,17,4
C077319,9,15,4
C077320,6,3,2
C077321,7,12,4
C077322,2,15,5
C077323,14,0,3
C077324,14,0,3
C077325,0,10,2
C077326,0,19,5
C077327,4,0,1
C077328,17,7,5
C077329,0,1,1
C077330,12,10,4
C077331,15,2,5
C077332,10,8,5
C077333,0,20,4
C077334,0,7,1
C077335,0,8,2
C077336,16,16,4
C077337,9,7,4
C077338,0,6,1
C077339,12,6,3
C077340,9,7,4
C077341,7,4,2
C077342,8,0,1
C077343,5,0,1
C077344,22,11,6
C077345,0,9,3
C077346,13,2,4
C077347,0,10,3
C077348,12,2,4
C077349,7,31,6
C077350,4,0,1
C077351,10,15,5
C077352,6,15,4
C077353,11,15,5
C077354,1,4,3
C077355,25,5,6
C077356,10,4,3
C077357,0,2,2
C077358,6,13,5
C077359,3,19,5
C077360,6,14,3
C077361,4,0,1
C077362,3,11,3
C077363,22,12,5
C077364,16,4,4
C077365,5,0,2
C077366,8,6,2
C077367,9,7,5
C077368,12,20,5
C077369,7,3,2
C077370,10,17,6
C077371,13,8,4
C077372,0,10,2
C077373,0,4,1
C077374,26,5,6
C077375,1,0,1
C077376,7,14,5
C077377,4,7,3
C077378,9,4,3
C077379,8,2,2
C077380,12,11,5
C077381,9,20,6
C077382,8,1,3
C077383,4,0,1
C077384,7,4,4
C077385,12,0,2
C077386,16,0,3
C077387,17,8,6
C077388,7,0,1
C077389,14,17,6
C077390,15,15,5
C077391,13,12,5
C077392,5,19,5
C077393,2,0,1
C077394,6,0,1
C077395,1,0,1
C077396,6,19,5
C077397,12,15,6
C077398,5,10,5
C077399,0,11,2
C077400,24,0,6
C077401,5,0,1
C077402,10,15,5
C077403,16,8,6
C077404,3,13,6
C077405,0,7,1
C077406,0,7,1
C077407,5,0,2
C077408,6,3,2
C077409,7,0,1
C077410,14,22,6
C077411,15,2,3
C077412,5,0,3
C077413,8,8,2
C077414,7,0,1
C077415,2,12,5
C077416,17,4,6
C077417,7,2,2
C077418,20,6,5
C077419,1,17,5
C077420,5,13,3
C077421,15,15,5
C077422,14,0,4
C077423,7,3,2
C077424,17,14,6
C077425,0,2,1
C077426,41,0,6
C077427,14,16,6
C077428,12,7,4
C077429,10,9,4
C077430,4,8,3
C077431,25,6,6
C077432,4,7,3
C077433,17,0,3
C077434,8,4,3
C077435,1,11,3
C077436,2,2,2
C077437,12,0,2
C077438,10,6,3
C077439,21,0,4
C077440,10,0,2
C077441,14,6,5
C077442,7,20,6
C077443,5,8,2
C077444,3,17,5
C077445,14,15,6
C077446,21,16,6
C077447,2,0,1
C077448,12,20,6
C077449,9,8,4
C077450,0,13,2
C077451,4,0,1
C077452,0,9,2
C077453,3,13,5
C077454,14,0,3
C077455,4,2,3
C077456,8,4,3
C077457,0,3,1
C077458,22,0,4
C077459,3,19,6
C077460,10,15,4
C077461,3,0,1
C077462,0,15,2
C077463,0,8,2
C077464,7,0,1
C077465,9,7,3
C077466,8,15,3
C077467,9,2,3
C077468,2,0,1
C077469,10,17,5
C077470,6,0,1
C077471,9,14,6
C077472,16,2,5
C077473,0,3,1
C077474,17,10,6
C077475,9,18,6
C077476,3,10,5
C077477,16,13,6
C077478,2,12,3
C077479,4,13,4
C077480,0,15,3
C077481,1,7,2
C077482,7,8,2
C077483,0,1,1
C077484,2,5,3
C077485,12,9,5
C077486,13,4,5
C077487,1,7,3
C077488,13,9,6
C077489,3,1,2
C077490,4,18,6
C077491,7,20,6
C077492,5,0,1
C077493,10,0,2
C077494,15,7,5
C077495,8,17,5
C077496,18,10,6
C077497,14,9,5
C077498,8,16,4
C077499,0,8,2
C077500,0,7,2
C077501,16,0,3
C077502,9,21,5
C077503,9,0,2
C077504,3,17,5
C077505,13,12,5
C077506,4,19,6
C077507,0,2,1
C077508,18,11,6
C077509,7,0,2
C077510,4,8,2
C077511,6,9,4
C077512,0,3,1
C077513,13,24,6
C077514,6,0,1
C077515,8,0,1
C077516,0,18,6
C077517,6,2,2
C077518,23,7,5
C077519,6,17,5
C077520,0,6,1
C077521,7,0,1
C077522,1,6,2
C077523,0,5,1
C077524,6,0,1
C077525,6,4,3
C077526,16,4,6
C077527,0,13,3
C077528,15,2,4
C077529,3,6,2
C077530,0,5,1
C077531,14,8,5
C077532,13,15,5
C077533,9,4,3
C077534,19,1,5
C077535,8,13,6
C077536,3,0,1
C077537,0,3,1
C077538,2,9,3
C077539,10,18,6
C077540,5,8,2
C077541,2,2,2
C077542,3,6,3
C077543,18,9,6
C077544,14,9,5
C077545,0,3,1
C077546,0,15,5
C077547,5,14,4
C077548,8,5,3
C077549,18,5,4
C077550,2,27,6
C077551,0,1,1
C077552,1,0,1
C077553,0,23,5
C077554,3,0,2
C077555,6,8,3
C077556,6,2,3
C077557,9,2,3
C077558,14,7,3
C077559,23,8,5
C077560,4,6,2
C077561,0,19,4
C077562,14,15,6
C077563,21,7,4
C077564,3,0,1
C077565,1,0,1
C077566,0,8,1
C077567,6,4,3
C077568,15,0,2
C077569,13,0,3
C077570,16,0,4
C077571,8,7,3
C077572,1,26,5
C077573,2,4,3
C077574,7,2,3
C077575,6,3,2
C077576,24,5,6
C077577,12,4,5
C077578,3,0,2
C077579,1,4,2
C077580,2,16,6
C077581,11,7,4
C077582,5,7,2
C077583,3,7,3
C077584,9,4,3
C077585,13,18,6
C077586,9,7,4
C077587,7,8,3
C077588,2,0,1
C077589,10,3,3
C077590,0,8,2
C077591,8,12,4
C077592,3,7,5
C077593,3,7,2
C077594,0,9,2
C077595,8,2,3
C077596,7,5,2
C077597,0,6,1
C077598,11,0,2
C077599,7,0,1
C077600,6,4,3
C077601,2,6,2
C077602,0,6,2
C077603,12,12,5
C077604,0,14,3
C077605,8,16,6
C077606,1,12,4
C077607,20,1,5
C077608,0,1,1
C077609,3,5,2
C077610,16,26,6
C077611,4,5,3
C077612,4,0,1
C077613,6,5,2
C077614,15,14,6
C077615,13,5,3
C077616,7,10,3
C077617,9,5,3
C077618,2,10,5
C077619,0,10,3
C077620,9,0,2
C077621,8,7,3
C077622,10,0,3
C077623,0,5,1
C077624,21,5,6
C077625,16,5,3
C077626,15,15,5
C077627,3,5,2
C077628,2,0,1
C077629,8,1,4
C077630,9,23,6
C077631,0,7,2
C077632,11,9,6
C077633,0,5,2
C077634,8,3,2
C077635,0,12,3
C077636,3,0,1
C077637,9,7,3
C077638,15,13,5
C077639,6,8,3
C077640,7,6,2
C077641,1,30,6
C077642,12,7,3
C077643,7,7,3
C077644,4,3,2
C077645,14,3,4
C077646,6,2,2
C077647,6,10,3
C077648,0,16,4
C077649,12,8,5
C077650,0,19,3
C077651,14,1,3
C077652,7,6,3
C077653,8,7,2
C077654,2,9,3
C077655,0,7,2
C077656,1,0,1
C077657,20,0,3
C077658,5,5,3
C077659,7,0,2
C077660,4,2,3
C077661,0,5,1
C077662,1,0,1
C077663,23,2,5
C077664,3,0,1
C077665,7,13,3
C077666,17,8,6
C077667,2,10,3
C077668,0,8,1
C077669,8,14,4
C077670,15,12,6
C077671,4,14,3
C077672,0,15,4
C077673,4,3,2
C077674,9,0,2
C077675,18,10,6
C077676,17,15,6
C077677,3,16,6
C077678,4,4,2
C077679,9,14,5
C077680,7,2,2
C077681,0,6,2
C077682,14,10,5
C077683,1,0,1
C077684,1,6,2
C077685,0,16,4
C077686,8,23,6
C077687,0,10,2
C077688,0,10,2
C077689,9,6,4
C077690,13,6,4
C077691,8,5,3
C077692,7,8,3
C077693,2,3,2
C077694,2,9,3
C077695,0,8,2
C077696,0,31,5
C077697,8,8,3
C077698,16,8,5
C077699,13,7,4
C077700,1,13,3
C077701,6,0,2
C077702,14,11,6
C077703,6,2,2
C077704,7,18,5
C077705,28,0,6
C077706,1,19,4
C077707,24,12,6
C077708,14,17,6
C077709,9,22,5
C077710,5,8,3
C077711,20,4,4
C077712,6,7,2
C077713,10,10,4
C077714,4,9,3
C077715,18,8,5
C077716,26,14,6
C077717,6,12,3
C077718,8,16,6
C077719,0,8,1
C077720,2,6,2
C077721,7,25,6
C077722,32,12,6
C077723,3,0,1
C077724,8,18,6
C077725,7,13,4
C077726,14,0,2
C077727,7,16,6
C077728,17,5,5
C077729,4,0,1
C077730,4,14,4
C077731,0,16,5
C077732,6,0,1
C077733,16,10,6
C077734,9,18,5
C077735,6,14,3
C077736,0,9,2
C077737,2,0,1
C077738,3,8,4
C077739,0,16,3
C077740,12,10,5
C077741,3,8,2
C077742,0,4,1
C077743,0,4,1
C077744,6,0,1
C077745,9,7,4
C077746,5,9,5
C077747,0,16,3
C077748,14,0,2
C077749,8,11,4
C077750,15,13,5
C077751,8,7,4
C077752,11,15,5
C077753,8,21,6
C077754,0,3,1
C077755,0,15,3
C077756,13,1,5
C077757,13,1,3
C077758,17,8,5
C077759,7,8,2
C077760,12,17,5
C077761,2,9,3
C077762,3,7,5
C077763,9,11,4
C077764,0,20,4
C077765,11,3,3
C077766,0,4,2
C077767,3,0,1
C077768,12,2,3
C077769,2,15,4
C077770,7,12,4
C077771,0,16,4
C077772,2,8,4
C077773,5,16,5
C077774,17,9,6
C077775,9,0,2
C077776,8,17,6
C077777,10,15,5
C077778,12,9,4
C077779,10,17,6
C077780,19,4,5
C077781,8,2,2
C077782,12,2,4
C077783,7,0,1
C077784,7,3,2
C077785,0,6,1
C077786,21,13,6
C077787,0,6,1
C077788,30,6,6
C077789,12,7,6
C077790,5,6,2
C077791,0,20,4
C077792,7,7,2
C077793,13,3,3
C077794,2,5,3
C077795,7,3,3
C077796,0,7,1
C077797,6,2,2
C077798,8,19,6
C077799,0,7,1
C077800,0,12,2
C077801,9,7,5
C077802,5,1,2
C077803,13,8,4
C077804,12,13,6
C077805,8,6,4
C077806,3,0,2
C077807,12,4,3
C077808,5,11,4
C077809,2,0,1
C077810,3,0,2
C077811,0,2,1
C077812,5,12,3
C077813,11,11,5
C077814,12,18,6
C077815,4,7,4
C077816,8,12,6
C077817,0,4,1
C077818,7,18,5
C077819,2,8,4
C077820,0,1,1
C077821,5,7,3
C077822,20,7,6
C077823,0,2,1
C077824,5,0,1
C077825,18,1,6
C077826,0,7,1
C077827,4,30,6
C077828,2,16,5
C077829,18,12,5
C077830,14,6,5
C077831,19,3,6
C077832,13,7,4
C077833,14,8,5
C077834,14,17,6
C077835,0,18,3
C077836,0,13,5
C077837,18,0,4
C077838,0,1,1
C077839,9,16,6
C077840,0,14,2
C077841,12,12,6
C077842,0,9,2
C077843,11,1,3
C077844,8,7,3
C077845,17,7,6
C077846,15,1,4
C077847,6,12,6
C077848,8,7,2
C077849,9,13,5
C077850,15,0,4
C077851,7,0,1
C077852,23,1,5
C077853,17,5,5
C077854,18,0,4
C077855,4,17,6
C077856,4,0,1
C077857,4,1,2
C077858,1,9,3
C077859,13,10,6
C077860,7,17,4
C077861,22,10,5
C077862,3,12,4
C077863,1,8,4
C077864,16,8,4
C077865,0,6,1
C077866,0,12,3
C077867,10,20,5
C077868,0,7,1
C077869,1,0,1
C077870,6,3,3
C077871,19,0,3
C077872,11,15,6
C077873,5,0,3
C077874,0,5,1
C077875,6,16,3
C077876,0,8,1
C077877,9,21,6
C077878,0,17,3
C077879,10,19,6
C077880,5,0,1
C077881,12,0,3
C077882,6,5,3
C077883,14,4,4
C077884,0,21,4
C077885,9,6,4
C077886,0,8,1
C077887,6,13,5
C077888,5,15,4
C077889,13,20,5
C077890,7,0,2
C077891,4,10,5
C077892,7,2,4
C077893,3,2,2
C077894,15,4,6
C077895,6,4,2
C077896,1,0,1
C077897,15,12,6
C077898,19,5,4
C077899,13,0,3
C077900,0,1,1
C077901,12,23,6
C077902,0,3,1
C077903,15,13,4
C077904,0,15,4
C077905,0,6,1
C077906,17,8,5
C077907,12,0,3
C077908,0,7,1
C077909,4,4,3
C077910,5,4,5
C077911,1,0,1
C077912,2,20,6
C077913,0,3,1
C077914,4,0,1
C077915,10,9,6
C077916,28,0,6
C077917,15,6,3
C077918,13,2,3
C077919,0,9,2
C077920,13,2,5
C077921,11,0,3
C077922,5,26,6
C077923,0,4,1
C077924,12,18,6
C077925,14,4,3
C077926,18,15,5
C077927,0,20,4
C077928,13,8,5
C077929,0,18,4
C077930,17,13,5
C077931,5,8,5
C077932,9,11,5
C077933,0,8,2
C077934,3,0,1
C077935,0,6,2
C077936,7,6,2
C077937,19,6,6
C077938,1,7,2
C077939,8,6,4
C077940,5,18,4
C077941,9,0,2
C077942,7,4,5
C077943,5,12,4
C077944,0,7,1
C077945,8,21,6
C077946,9,15,5
C077947,0,17,3
C077948,0,22,4
C077949,2,8,2
C077950,7,3,5
C077951,1,27,6
C077952,15,3,4
C077953,7,25,6
C077954,0,6,2
C077955,3,6,3
C077956,16,2,3
C077957,0,16,2
C077958,3,20,5
C077959,0,17,3
C077960,12,0,2
C077961,8,17,6
C077962,4,13,4
C077963,1,12,4
C077964,8,0,1
C077965,5,1,2
C077966,14,9,6
C077967,0,6,2
C077968,11,3,3
C077969,1,0,1
C077970,12,16,6
C077971,0,12,2
C077972,0,8,1
C077973,1,5,2
C077974,12,6,5
C077975,8,23,5
C077976,8,0,2
C077977,0,11,2
C077978,13,15,5
C077979,3,6,2
C077980,8,6,4
C077981,17,12,6
C077982,6,12,4
C077983,10,14,4
C077984,17,10,6
C077985,0,3,1
C077986,5,9,3
C077987,6,10,4
C077988,10,0,2
C077989,5,8,5
C077990,0,5,1
C077991,0,8,1
C077992,20,12,5
C077993,4,5,5
C077994,0,19,4
C077995,15,0,4
C077996,3,13,4
C077997,2,5,2
C077998,4,29,6
C077999,6,5,2
C078000,6,10,4
C078001,8,3,3
C078002,4,9,3
C078003,1,6,4
C078004,21,17,6
C078005,7,10,5
C078006,17,3,4
C078007,8,4,3
C078008,3,20,6
C078009,8,10,3
C078010,17,12,6
C078011,6,16,6
C078012,15,9,6
C078013,0,9,3
C078014,5,0,1
C078015,12,16,6
C078016,9,14,5
C078017,0,4,2
C078018,4,8,2
C078019,1,4,3
C078020,11,1,4
C078021,1,6,2
C078022,11,8,6
C078023,6,24,5
C078024,16,7,4
C078025,0,12,2
C078026,8,2,3
C078027,4,6,2
C078028,14,11,6
C078029,5,7,4
C078030,17,13,5
C078031,20,3,5
C078032,0,8,1
C078033,19,4,5
C078034,11,1,3
C078035,11,6,6
C078036,3,0,1
C078037,3,0,1
C078038,10,3,3
C078039,7,10,4
C078040,6,3,2
C078041,3,13,3
C078042,0,11,2
C078043,7,0,2
C078044,0,5,2
C078045,8,0,1
C078046,0,5,1
C078047,8,18,5
C078048,8,14,5
C078049,2,2,2
C078050,9,13,5
C078051,0,12,2
C078052,5,0,1
C078053,14,9,5
C078054,8,0,1
C078055,1,0,1
C078056,2,0,1
C078057,15,10,6
C078058,16,12,6
C078059,10,7,4
C078060,16,17,5
C078061,0,9,2
C078062,14,11,6
C078063,1,0,1
C078064,8,6,3
C078065,10,16,5
C078066,6,3,2
C078067,2,7,2
C078068,6,7,3
C078069,0,19,3
C078070,16,6,5
C078071,0,18,4
C078072,8,4,2
C078073,0,12,2
C078074,2,0,1
C078075,20,14,6
C078076,7,14,5
C078077,7,18,6
C078078,8,7,2
C078079,13,3,3
C078080,8,9,5
C078081,11,9,5
C078082,5,9,3
C078083,0,14,2
C078084,13,9,6
C078085,0,3,1
C078086,15,6,6
C078087,19,8,5
C078088,4,8,3
C078089,9,19,5
C078090,7,2,2
C078091,12,10,5
C078092,5,0,2
C078093,7,18,4
C078094,12,8,3
C078095,6,16,5
C078096,21,10,6
C078097,21,15,5
C078098,0,2,1
C078099,1,0,1
C078100,2,0,1
C078101,0,5,1
C078102,10,7,3
C078103,8,6,3
C078104,0,12,4
C078105,6,0,1
C078106,12,0,3
C078107,6,0,1
C078108,7,8,3
C078109,7,4,4
C078110,6,11,4
C078111,8,11,3
C078112,0,10,2
C078113,9,16,5
C078114,20,8,4
C078115,6,0,2
C078116,18,2,6
C078117,17,8,5
C078118,8,0,1
C078119,7,5,3
C078120,0,2,1
C078121,7,10,4
C078122,19,12,5
C078123,17,8,5
C078124,8,13,4
C078125,0,13,2
C078126,8,7,4
C078127,6,9,4
C078128,0,7,1
C078129,1,20,5
C078130,9,15,6
C078131,1,5,3
C078132,13,19,6
C078133,16,1,5
C078134,11,3,5
C078135,3,0,1
C078136,4,5,2
C078137,4,0,1
C078138,9,8,3
C078139,12,5,4
C078140,11,23,5
C078141,13,13,6
C078142,7,14,4
C078143,15,0,3
C078144,8,1,2
C078145,0,12,4
C078146,34,0,6
C078147,0,15,5
C078148,0,9,2
C078149,18,8,5
C078150,18,12,5
C078151,7,7,2
C078152,0,5,1
C078153,4,14,4
C078154,9,22,6
C078155,12,25,6
C078156,6,0,1
C078157,15,22,6
C078158,14,17,6
C078159,20,11,6
C078160,16,9,6
C078161,15,8,4
C078162,7,0,1
C078163,1,18,4
C078164,4,4,4
C078165,20,9,6
C078166,4,9,3
C078167,0,5,1
C078168,0,3,1
C078169,18,0,4
C078170,8,14,3
C078171,13,13,6
C078172,1,4,2
C078173,3,0,1
C078174,0,6,1
C078175,3,21,5
C078176,3,0,2
C078177,16,19,6
C078178,8,5,2
C078179,0,17,3
C078180,11,12,5
C078181,0,18,4
C078182,2,20,5
C078183,8,7,2
C078184,3,0,1
C078185,0,19,4
C078186,5,9,4
C078187,23,8,6
C078188,2,10,3
C078189,1,0,1
C078190,0,20,5
C078191,22,11,6
C078192,5,5,2
C078193,13,9,6
C078194,15,6,6
C078195,14,5,3
C078196,1,0,1
C078197,15,3,5
C078198,0,1,1
C078199,8,8,3
C078200,11,2,4
C078201,5,30,5
C078202,8,17,5
C078203,5,8,5
C078204,17,11,6
C078205,18,8,5
C078206,0,7,2
C078207,5,10,3
C078208,8,0,1
C078209,9,11,4
C078210,15,5,6
C078211,0,12,3
C078212,7,0,1
C078213,19,3,4
C078214,17,9,6
C078215,4,8,3
C078216,3,8,4
C078217,24,7,6
C078218,12,11,5
C078219,15,10,6
C078220,0,10,2
C078221,16,9,6
C078222,4,4,2
C078223,13,17,5
C078224,0,2,1
C078225,4,0,1
C078226,0,6,1
C078227,21,0,3
C078228,0,5,1
C078229,14,11,4
C078230,0,12,2
C078231,15,4,5
C078232,4,3,5
C078233,8,22,6
C078234,7,17,5
C078235,10,0,2
C078236,10,6,4
C078237,10,5,3
C078238,1,4,2
C078239,12,0,4
C078240,3,13,3
C078241,1,8,3
C078242,6,0,1
C078243,2,0,1
C078244,22,5,5
C078245,12,4,3
C078246,3,24,6
C078247,8,10,4
C078248,0,16,3
C078249,16,8,6
C078250,27,2,6
C078251,8,7,2
C078252,0,7,1
C078253,12,2,4
C078254,16,11,6
C078255,4,10,3
C078256,11,12,5
C078257,0,5,2
C078258,0,8,1
C078259,3,21,5
C078260,3,0,1
C078261,3,1,2
C078262,7,8,2
C078263,16,2,4
C078264,11,2,4
C078265,0,16,3
C078266,1,0,1
C078267,0,16,3
C078268,0,15,2
C078269,1,0,1
C078270,14,9,5
C078271,2,0,2
C078272,8,0,1
C078273,2,0,2
C078274,2,13,5
C078275,16,0,3
C078276,24,8,6
C078277,15,3,4
C078278,8,1,3
C078279,11,11,4
C078280,11,14,4
C078281,7,0,1
C078282,10,20,5
C078283,14,4,4
C078284,0,23,4
C078285,10,0,2
C078286,1,2,2
C078287,13,15,6
C078288,0,21,4
C078289,23,7,6
C078290,16,0,4
C078291,13,18,6
C078292,6,22,6
C078293,8,3,4
C078294,11,23,6
C078295,16,10,5
C078296,0,14,2
C078297,14,1,3
C078298,0,11,2
C078299,11,7,4
C078300,6,13,5
C078301,9,0,2
C078302,6,6,2
C078303,6,10,4
C078304,17,0,5
C078305,0,7,1
C078306,3,0,2
C078307,5,10,3
C078308,0,4,2
C078309,13,2,6
C078310,7,0,1
C078311,12,12,5
C078312,0,10,2
C078313,0,15,4
C078314,0,6,1
C078315,0,12,4
C078316,4,3,2
C078317,4,14,4
C078318,9,0,2
C078319,10,14,5
C078320,19,7,5
C078321,21,2,5
C078322,6,17,4
C078323,4,2,3
C078324,0,1,1
C078325,23,10,6
C078326,26,3,6
C078327,18,8,6
C078328,13,6,6
C078329,0,15,3
C078330,11,8,6
C078331,7,8,3
C078332,1,15,4
C078333,20,17,6
C078334,2,10,3
C078335,1,9,3
C078336,12,5,6
C078337,6,13,3
C078338,5,17,5
C078339,2,17,6
C078340,18,5,6
C078341,0,13,3
C078342,2,15,5
C078343,18,1,4
C078344,9,11,6
C078345,6,6,5
C078346,13,10,5
C078347,7,10,3
C078348,19,7,6
C078349,4,8,3
C078350,13,16,5
C078351,8,7,3
C078352,0,3,1
C078353,8,11,5
C078354,12,15,5
C078355,6,1,3
C078356,8,0,1
C078357,2,12,4
C078358,14,9,6
C078359,0,9,2
C078360,18,9,6
C078361,8,8,4
C078362,18,13,6
C078363,4,8,2
C078364,7,14,6
C078365,18,6,4
C078366,14,15,6
C078367,3,8,3
C078368,5,0,2
C078369,0,2,1
C078370,24,5,6
C078371,9,4,3
C078372,12,0,2
C078373,7,7,4
C078374,20,18,6
C078375,9,17,6
C078376,9,0,2
C078377,4,6,2
C078378,0,1,1
C078379,8,7,3
C078380,19,11,6
C078381,3,6,2
C078382,4,31,6
C078383,5,0,1
C078384,13,9,5
C078385,15,15,6
C078386,9,5,3
C078387,4,6,3
C078388,3,8,4
C078389,8,4,2
C078390,7,15,6
C078391,14,20,6
C078392,10,6,3
C078393,5,12,3
C078394,10,0,2
C078395,20,0,6
C078396,0,9,3
C078397,6,9,3
C078398,5,7,3
C078399,4,0,1
C078400,3,20,6
C078401,5,9,3
C078402,18,7,6
C078403,12,0,2
C078404,0,14,2
C078405,7,7,3
C078406,7,19,4
C078407,14,2,3
C078408,0,5,2
C078409,0,2,1
C078410,4,6,2
C078411,1,1,2
C078412,3,14,3
C078413,10,6,4
C078414,16,17,6
C078415,6,3,2
C078416,0,4,1
C078417,0,4,1
C078418,0,10,2
C078419,6,11,5
C078420,3,2,2
C078421,12,17,5
C078422,0,29,5
C078423,0,10,2
C078424,7,4,2
C078425,16,4,6
C078426,11,2,4
C078427,5,21,4
C078428,3,18,5
C078429,0,12,4
C078430,10,7,4
C078431,0,5,2
C078432,6,6,3
C078433,15,20,6
C078434,1,0,1
C078435,2,0,1
C078436,13,5,3
C078437,16,0,3
